voltage_mean,voltage_std,current_mean,current_std,power_mean,power_std,lux_mean,temperature_mean,humidity_mean,power_rate_of_change,voltage_rate_of_change,efficiency_ratio,fault_class,efficiency_score,maintenance_days
24.0,0.0,4.112083333333334,0.07719249027953157,98.68999999999998,1.8526197667087578,116.568,39.53999999999999,65.0,0.17466666666666697,0.0,839.429096352749,0,100.0,83
24.0,0.0,4.166666666666667,0.0,100.0,0.0,118.16399999999999,38.94499999999999,65.0,0.0,0.0,839.179618005438,0,100.0,83
24.0,0.0,4.166666666666667,0.0,100.0,0.0,118.93799999999999,37.565,65.0,0.0,0.0,833.7641114575865,0,100.0,83
24.0,0.0,4.083333333333335,0.11785113019775845,97.99999999999999,2.8284271247461903,118.93799999999999,38.489999999999995,65.0,-0.26666666666666666,0.0,817.0888292284346,0,96.0,83
24.0,0.0,4.055208333333335,0.0780763737560149,97.32499999999999,1.873832970144355,120.0,40.10499999999999,65.0,0.17666666666666705,0.0,804.3388429752065,0,98.65,83
24.0,0.0,4.021666666666668,0.12551145366061187,96.51999999999998,3.012274887854701,115.97999999999999,37.654999999999994,65.0,-0.28400000000000036,0.0,825.0983074029748,0,94.39,83
24.0,0.0,3.8062500000000012,0.17913371790059227,91.35,4.299209229614203,109.41,35.654999999999994,65.0,-0.4053333333333332,0.0,827.3707091748936,0,88.31,83
24.0,0.0,3.6843750000000015,0.006776439986371198,88.42499999999998,0.16263455967290372,109.65,38.23499999999999,65.0,0.015333333333333598,0.0,799.1414369633978,0,88.54,83
24.0,0.0,3.679166666666668,0.01414213562373112,88.29999999999998,0.33941125496955066,109.94399999999999,39.28999999999999,65.0,-0.032000000000000264,0.0,795.8970291318142,0,88.06,83
24.0,0.0,3.322291666666668,0.4905553294481677,79.73499999999999,11.77332790675602,99.0,36.89999999999999,65.0,-1.1100000000000003,0.0,797.3499999999998,0,71.41,83
24.0,0.0,3.003541666666668,0.03977475644174355,72.08499999999998,0.9545941546018402,93.258,35.99499999999999,65.0,0.09000000000000057,0.0,764.762672664389,0,72.76,83
24.0,0.0,3.095416666666668,0.09015611460128445,74.28999999999999,2.163746750430832,93.19199999999998,36.349999999999994,65.0,0.2039999999999992,0.0,788.7081705452692,0,75.82,83
24.0,0.0,3.0843750000000014,0.10577138935248716,74.02499999999998,2.538513344459703,86.90399999999998,35.31499999999999,65.0,-0.23933333333333262,0.0,842.1118492901346,0,72.23,83
24.0,0.0,2.942708333333335,0.09457553198370092,70.62499999999999,2.269812767608823,81.654,33.81499999999999,65.0,-0.21400000000000052,0.0,854.4656036005516,0,69.02,83
24.0,0.0,2.872291666666668,0.0050086730334045525,68.93499999999997,0.12020815280171931,77.40599999999999,33.224999999999994,65.0,-0.011333333333333447,0.0,879.2056730352267,0,68.85,83
24.0,0.0,2.5783333333333345,0.4107111887391865,61.87999999999998,9.85706852974048,69.48599999999999,33.32999999999999,65.0,-0.9293333333333332,0.0,877.9048321652525,0,54.90999999999999,83
24.0,0.0,2.1156250000000014,0.24365721168386412,50.774999999999984,5.847773080412746,63.623999999999995,32.565,65.0,-0.5513333333333331,0.0,785.6988115870263,0,46.64,83
24.0,0.0,1.654791666666668,0.40805953830973685,39.71499999999999,9.793428919433687,54.647999999999996,30.279999999999994,65.0,-0.9233333333333335,0.0,713.6824324324323,0,32.79,83
24.0,0.0,1.5291666666666681,0.2303989595366167,36.69999999999999,5.529575028878799,49.19999999999999,29.489999999999995,65.0,0.5213333333333333,0.0,731.0756972111553,0,40.61,83
24.0,0.0,1.7639583333333348,0.10164659979556616,42.33499999999999,2.439518395093591,49.48199999999999,30.099999999999994,65.0,0.23000000000000018,0.0,838.6157442256645,0,44.06,83
24.0,0.0,1.2637500000000015,0.8090480088076081,30.329999999999988,19.417152211382597,34.46999999999999,28.34499999999999,65.0,-1.8306666666666667,0.0,855.0888074429092,0,16.6,83
24.0,0.0,0.8045833333333348,0.15968828141796187,19.309999999999988,3.832518754031085,24.52799999999999,27.394999999999992,65.0,0.36133333333333323,0.0,756.424318395487,0,22.02,83
24.0,0.0,0.46020833333333466,0.6467080769601966,11.044999999999986,15.520993847044718,18.70199999999999,25.754999999999992,65.0,-1.4633333333333334,0.0,560.6029844685814,0,0.07,83
24.0,0.0,0.0014583333333346657,0.0020623947784607637,0.03499999999998579,0.04949747468305833,9.005999999999993,23.664999999999992,65.0,-0.004666666666666667,0.0,3.4979012592430356,0,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,3.707999999999993,22.569999999999993,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.819999999999993,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.93999999999999,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199999999999992,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.639999999999993,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.514999999999993,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.459999999999994,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.23999999999999,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18499999999999,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27499999999999,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.364999999999995,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.859999999999992,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.809999999999995,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.309999999999995,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.194999999999993,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.404999999999994,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.734999999999992,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.109999999999992,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.979999999999993,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.949999999999992,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75999999999999,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.20499999999999,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.164999999999992,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199999999999992,65.0,0.0,0.0,0.0,2,0.0,83
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75999999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.504999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.459999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.254999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04999999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.224999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.589999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.614999999999995,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.394999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.10499999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82999999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.669999999999995,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.514999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36999999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.43999999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.599999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.474999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.289999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.474999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.959999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.059999999999995,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.479999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.304999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36499999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.15458333333333465,0.21861384651684093,3.7099999999999858,5.246732316404183,6.467999999999993,22.75999999999999,65.0,0.49466666666666664,0.0,496.7862881628266,0,7.42,82
24.0,0.0,0.15458333333333465,0.21861384651684093,3.7099999999999858,5.246732316404183,10.517999999999994,23.849999999999994,65.0,-0.49466666666666664,0.0,322.1045320368109,0,0.0,82
24.0,0.0,0.181041666666668,0.2560315803546291,4.3449999999999855,6.144757928511098,15.023999999999994,25.434999999999995,65.0,0.5793333333333333,0.0,271.1557663504735,0,8.69,82
24.0,0.0,0.699166666666668,0.47670782164993086,16.779999999999987,11.440987719598338,27.689999999999994,27.169999999999995,65.0,1.0786666666666667,0.0,584.8727779714183,0,24.87,82
24.0,0.0,1.1095833333333347,0.10370899457402685,26.62999999999999,2.4890158697766456,35.465999999999994,27.854999999999993,65.0,0.23466666666666663,0.0,730.2692919431798,0,28.389999999999997,82
24.0,0.0,1.453541666666668,0.382721545317219,34.884999999999984,9.185317087613251,39.92999999999999,28.614999999999995,65.0,0.8660000000000001,0.0,852.3088199364767,0,41.38,82
24.0,0.0,2.0039583333333346,0.39568516963897216,48.094999999999985,9.496444071335336,53.06999999999999,31.109999999999996,65.0,0.8953333333333333,0.0,889.4950989458108,0,54.81,82
24.0,0.0,2.069583333333335,0.30287740460823764,49.66999999999999,7.26905771059771,61.331999999999994,31.044999999999995,65.0,-0.6853333333333335,0.0,796.8619649618173,0,44.53,82
24.0,0.0,2.132083333333335,0.3912657522565564,51.16999999999999,9.39037805415735,62.72999999999999,30.459999999999994,65.0,0.8853333333333334,0.0,802.9185626863328,0,57.81,82
24.0,0.0,2.5216666666666683,0.15968828141796182,60.51999999999998,3.8325187540310863,69.76199999999999,31.789999999999992,65.0,0.36133333333333295,0.0,855.261298437014,0,63.23,82
24.0,0.0,2.7914583333333347,0.22185475259727974,66.99499999999998,5.324514062334706,81.41399999999999,33.45499999999999,65.0,0.5020000000000006,0.0,812.9080010677795,0,70.76,82
24.0,0.0,2.848125000000002,0.14171598406280422,68.35499999999999,3.401183617507295,88.64999999999999,35.30499999999999,65.0,-0.3206666666666668,0.0,762.4651422197434,0,65.95,82
24.0,0.0,2.7129166666666684,0.049497474683058526,65.10999999999999,1.1879393923934047,82.356,33.269999999999996,65.0,-0.11200000000000046,0.0,781.10753874946,0,64.27,82
24.0,0.0,2.897708333333335,0.3108323558965864,69.54499999999997,7.459976541518079,85.92599999999999,32.93499999999999,65.0,0.7033333333333331,0.0,800.0483169592525,0,74.82,82
24.0,0.0,3.364166666666668,0.3488393453853635,80.73999999999998,8.372144289248725,99.17399999999999,37.30999999999999,65.0,0.7893333333333336,0.0,805.9975642382253,0,86.66,82
24.0,0.0,3.461875000000002,0.21065889522849224,83.08499999999998,5.055813485483814,104.75999999999999,39.32499999999999,65.0,-0.4766666666666661,0.0,785.5994704992435,0,79.51,82
24.0,0.0,3.537083333333335,0.31701954023196877,84.88999999999999,7.608468965567245,106.68599999999999,39.37499999999999,65.0,0.7173333333333327,0.0,788.3104581839793,0,90.27,82
24.0,0.0,3.630416666666668,0.18502627441047997,87.12999999999997,4.440630585851519,104.05799999999999,38.724999999999994,65.0,-0.41866666666666674,0.0,829.3514058900795,0,83.99,82
24.0,0.0,3.8331250000000017,0.4716991486165265,91.99499999999998,11.320779566796624,109.97999999999999,39.06999999999999,65.0,1.0673333333333337,0.0,828.9331411065054,0,100.0,82
24.0,0.0,4.166666666666667,0.0,100.0,0.0,117.606,38.724999999999994,65.0,0.0,0.0,843.127666391245,0,100.0,82
24.0,0.0,4.132916666666668,0.04772970773009251,99.18999999999997,1.1455129855222101,111.054,37.91499999999999,65.0,-0.1080000000000003,0.0,885.1982080068535,0,98.38,82
24.0,0.0,3.9764583333333348,0.17353578921619836,95.43499999999997,4.16485894118877,111.606,38.959999999999994,65.0,-0.3926666666666667,0.0,847.5125659378716,0,92.49,82
24.0,0.0,4.010208333333335,0.22126549694629116,96.24499999999998,5.310371926710971,116.148,38.934999999999995,65.0,0.500666666666667,0.0,821.5675897155733,0,100.0,82
24.0,0.0,4.166666666666667,0.0,100.0,0.0,117.732,39.334999999999994,65.0,0.0,0.0,842.2329279385507,0,100.0,82
24.0,0.0,4.080833333333335,0.12138666410369127,97.93999999999997,2.913279938488579,116.874,39.63999999999999,65.0,-0.27466666666666695,0.0,830.8872185554064,0,95.88,82
24.0,0.0,4.080833333333334,0.12138666410369095,97.93999999999997,2.913279938488579,116.874,39.86999999999999,65.0,0.27466666666666695,0.0,830.8872185554064,0,100.0,82
24.0,0.0,4.166666666666667,0.0,100.0,0.0,120.0,40.675,65.0,0.0,0.0,826.4462809917355,0,100.0,82
24.0,0.0,4.131041666666668,0.05038135815954122,99.14499999999998,1.2091525958289968,120.0,40.845,65.0,-0.11399999999999959,0.0,819.3801652892561,0,98.29,82
24.0,0.0,3.906458333333335,0.2672274377234163,93.75499999999998,6.413458505361986,112.056,39.66499999999999,65.0,-0.6046666666666671,0.0,829.2792952165297,0,89.22,82
24.0,0.0,3.939375000000001,0.31377863415153034,94.54499999999999,7.530687219636735,107.844,38.69,65.0,0.7100000000000004,0.0,868.6284958288926,0,99.87,82
24.0,0.0,3.7372916666666676,0.5995676248810937,89.69499999999998,14.389622997146244,106.64999999999999,39.349999999999994,65.0,-1.3566666666666671,0.0,833.209475150952,0,79.52,82
24.0,0.0,3.558333333333334,0.34648232278140845,85.39999999999998,8.315575746753797,102.972,39.474999999999994,65.0,0.7840000000000004,0.0,821.3749855730388,0,91.28,82
24.0,0.0,3.645625000000001,0.22303326389925687,87.49499999999998,5.352798333582175,101.562,38.849999999999994,65.0,-0.5046666666666672,0.0,853.0937384216375,0,83.71,82
24.0,0.0,3.4579166666666676,0.04242640687119305,82.98999999999998,1.0182337649086268,94.344,36.919999999999995,65.0,-0.09599999999999985,0.0,870.4270850813894,0,82.27,82
24.0,0.0,3.4522916666666674,0.03447145558284424,82.85499999999998,0.8273149339882668,88.84199999999998,35.10499999999999,65.0,0.07800000000000011,0.0,922.2301373522404,0,83.44,82
24.0,0.0,3.279375000000001,0.27901255074319187,78.70499999999998,6.696301217836604,89.346,35.35499999999999,65.0,-0.6313333333333333,0.0,871.1509087286651,0,73.97,82
24.0,0.0,2.925625000000001,0.2212654969462907,70.21499999999997,5.310371926710981,87.702,34.404999999999994,65.0,-0.500666666666667,0.0,791.5830533697095,0,66.46,82
24.0,0.0,2.558125000000001,0.2984579872258218,61.394999999999975,7.162991693419723,78.48599999999999,33.364999999999995,65.0,-0.675333333333333,0.0,772.4001710993128,0,56.330000000000005,82
24.0,0.0,2.323125000000001,0.03388219993185536,55.75499999999998,0.8131727983645262,68.07,34.065,65.0,-0.07666666666666658,0.0,807.2245547994786,0,55.17999999999999,82
24.0,0.0,2.283333333333334,0.022391714737573894,54.79999999999998,0.5374011537017722,60.86399999999999,33.99999999999999,65.0,-0.050666666666666534,0.0,885.8140437087804,0,54.42,82
24.0,0.0,2.2681250000000013,0.0008838834764831656,54.43499999999998,0.02121320343559723,59.05799999999999,31.254999999999992,65.0,0.002000000000000076,0.0,906.3738386226645,0,54.449999999999996,82
24.0,0.0,2.090416666666668,0.2522014186232023,50.16999999999998,6.052834046956849,56.50799999999999,28.54999999999999,65.0,-0.5706666666666668,0.0,872.4003616888083,0,45.89,82
24.0,0.0,1.608750000000001,0.4289781139198389,38.60999999999998,10.295474734076134,46.763999999999996,27.43999999999999,65.0,-0.9706666666666668,0.0,808.3493844736619,0,31.33,82
24.0,0.0,1.1018750000000008,0.2878513855080237,26.44499999999998,6.90843325219257,35.501999999999995,26.09499999999999,65.0,-0.6513333333333333,0.0,724.4808503643632,0,21.56,82
24.0,0.0,1.0539583333333344,0.22008698564431306,25.29499999999998,5.282087655463511,33.04799999999999,27.24499999999999,65.0,0.49800000000000016,0.0,742.9217575187967,0,29.03,82
24.0,0.0,0.9422916666666676,0.37800750010930867,22.61499999999998,9.072180002623407,26.891999999999992,27.029999999999994,65.0,-0.8553333333333335,0.0,810.8059658683488,0,16.2,82
24.0,0.0,0.7077083333333343,0.046256568602619993,16.984999999999978,1.1101576464628797,16.181999999999995,24.334999999999994,65.0,0.10466666666666669,0.0,988.5345128622968,0,17.77,82
24.0,0.0,0.5452083333333343,0.27606627248824783,13.08499999999998,6.62559053971795,7.721999999999993,23.694999999999993,65.0,-0.6246666666666666,0.0,1500.2293052052269,0,8.4,82
24.0,0.0,0.17500000000000102,0.24748737341529167,4.199999999999979,5.939696961966999,0.5459999999999929,23.619999999999994,65.0,-0.56,0.0,2716.6882276843453,0,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.45499999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.904999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.789999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.29999999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.654999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81499999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.484999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.804999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.799999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.214999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.71999999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.434999999999995,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.324999999999996,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.389999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.14999999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.944999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.254999999999995,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.789999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25999999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.304999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.68999999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.974999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.494999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.289999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63499999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42499999999999,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.794999999999995,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.544999999999995,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.989999999999995,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.224999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.604999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.539999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.534999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.279999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.464999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.269999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.554999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.764999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.974999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.139999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.339999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.904999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.429999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.264999999999993,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.914999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.609999999999992,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.564999999999994,65.0,0.0,0.0,0.0,2,0.0,82
24.0,0.0,0.10458333333333432,0.14790316839818618,2.5099999999999785,3.5496760415564683,5.603999999999993,21.639999999999993,65.0,0.3346666666666666,0.0,380.0726832222867,0,5.02,82
24.0,0.0,0.19708333333333433,0.017088413878674862,4.729999999999979,0.41012193308819733,13.607999999999993,23.184999999999995,65.0,-0.03866666666666661,0.0,323.7951807228903,0,4.44,82
24.0,0.0,0.7056250000000011,0.7362749359104926,16.93499999999998,17.67059846185182,21.31799999999999,23.349999999999994,65.0,1.666,0.0,758.8045523792449,0,29.43,82
24.0,0.0,1.3708333333333345,0.20447171089310992,32.89999999999998,4.907321061434638,33.16799999999999,24.93999999999999,65.0,0.4626666666666665,0.0,962.8892531023175,0,36.37,82
24.0,0.0,1.4370833333333342,0.1107800623858925,34.48999999999998,2.6587214972614146,39.37199999999999,27.284999999999993,65.0,-0.25066666666666654,0.0,854.3049638363219,0,32.61,82
24.0,0.0,1.3035416666666677,0.07807637375601457,31.28499999999998,1.87383297014435,39.755999999999986,29.07999999999999,65.0,-0.17666666666666658,0.0,767.6170379821373,0,29.960000000000004,82
24.0,0.0,1.2175000000000011,0.04360491817317034,29.219999999999978,1.0465180361560893,40.55999999999999,28.604999999999993,65.0,-0.0986666666666667,0.0,703.0798845043308,0,28.48,82
24.0,0.0,1.811041666666668,0.8829995930067014,43.464999999999975,21.19199023216083,51.593999999999994,28.639999999999993,65.0,1.9980000000000002,0.0,826.4250674981934,0,58.45,82
24.0,0.0,2.2583333333333346,0.2504336516702356,54.199999999999974,6.010407640085654,63.737999999999985,31.124999999999993,65.0,-0.5666666666666667,0.0,837.2207976767893,0,49.95,82
24.0,0.0,2.458541666666668,0.5335709919703487,59.004999999999974,12.805703807288374,72.25799999999998,33.31499999999999,65.0,1.2073333333333334,0.0,805.4410439815446,0,68.06,82
24.0,0.0,2.828750000000001,0.010017346066809577,67.88999999999997,0.24041630560342858,81.06599999999999,33.87499999999999,65.0,-0.022666666666666894,0.0,827.2609850608045,0,67.72,82
24.0,0.0,2.9958333333333345,0.24630886211331376,71.89999999999998,5.911412690719532,92.124,35.25,65.0,0.5573333333333333,0.0,772.088827799493,0,76.08,82
24.0,0.0,2.837083333333335,0.4708152651400425,68.08999999999997,11.29956636336103,95.00399999999999,37.0,65.0,-1.065333333333333,0.0,709.2412816132659,0,60.099999999999994,82
24.0,0.0,2.694166666666668,0.268700576850888,64.65999999999997,6.448813844421315,86.22599999999998,35.824999999999996,65.0,0.6079999999999999,0.0,741.2927338178981,0,69.22,82
24.0,0.0,3.1825000000000014,0.42190704610797336,76.37999999999998,10.12576910659137,92.55599999999998,35.925,65.0,0.9546666666666671,0.0,816.4094232331437,0,83.54,82
24.0,0.0,3.663541666666668,0.2583886029585841,87.92499999999998,6.201326471006014,108.83399999999999,37.72,65.0,0.5846666666666664,0.0,800.5262487025875,0,92.31,82
24.0,0.0,3.5062500000000014,0.4808326112068523,84.14999999999998,11.539982668964466,107.57999999999998,37.839999999999996,65.0,-1.0880000000000005,0.0,775.0046048996131,0,75.99,82
24.0,0.0,3.5789583333333344,0.5836577223043962,85.89499999999998,14.007785335305508,105.54599999999999,37.724999999999994,65.0,1.3206666666666669,0.0,806.1776134251871,0,95.8,82
