DATE_TIME,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE
2022-01-27 14:30:00,0.7587,36.62,55.90
2022-01-27 14:45:00,0.7773,35.60,51.76
2022-01-27 15:00:00,0.7577,36.97,56.34
2022-01-27 15:15:00,0.6689,36.61,52.65
2022-01-27 15:30:00,0.6337,33.47,49.84
2022-01-27 15:45:00,0.5117,31.82,45.52
2022-01-27 16:00:00,0.4587,30.78,42.18
2022-01-27 16:15:00,0.4198,29.35,43.53
2022-01-27 16:30:00,0.2983,28.00,38.37
2022-01-27 16:45:00,0.3491,26.97,37.92
2022-01-27 17:00:00,0.2814,28.17,38.96
2022-01-27 17:15:00,0.2414,26.57,37.53
2022-01-27 17:30:00,0.2073,26.00,34.44
2022-01-27 17:45:00,0.0344,22.58,30.07
2022-01-27 18:00:00,0.0232,23.64,26.13
2022-01-27 18:15:00,0.0000,22.60,27.37
2022-01-27 18:30:00,0.0000,20.46,25.25
2022-01-27 18:45:00,0.0000,22.08,27.59
2022-01-27 19:00:00,0.0000,22.39,28.16
2022-01-27 19:15:00,0.0000,23.14,29.75
2022-01-27 19:30:00,0.0000,22.41,27.24
2022-01-27 19:45:00,0.0000,23.85,30.35
2022-01-27 20:00:00,0.0000,22.56,28.76
2022-01-27 20:15:00,0.0000,22.49,26.21
2022-01-27 20:30:00,0.0000,21.10,25.88
2022-01-27 20:45:00,0.0000,21.81,27.88
2022-01-27 21:00:00,0.0000,21.55,27.24
2022-01-27 21:15:00,0.0000,20.99,28.34
2022-01-27 21:30:00,0.0000,21.27,27.95
2022-01-27 21:45:00,0.0000,23.23,28.11
2022-01-27 22:00:00,0.0000,23.57,29.48
2022-01-27 22:15:00,0.0000,23.99,31.12
2022-01-27 22:30:00,0.0000,22.84,28.37
2022-01-27 22:45:00,0.0000,22.03,29.57
2022-01-27 23:00:00,0.0000,21.25,26.90
2022-01-27 23:15:00,0.0000,22.12,28.91
2022-01-27 23:30:00,0.0000,20.00,24.10
2022-01-27 23:45:00,0.0000,21.23,23.51
2022-01-28 00:00:00,0.0000,20.71,24.07
2022-01-28 00:15:00,0.0000,21.57,30.46
2022-01-28 00:30:00,0.0000,23.42,31.92
2022-01-28 00:45:00,0.0000,21.91,26.82
2022-01-28 01:00:00,0.0000,22.41,30.20
2022-01-28 01:15:00,0.0000,20.66,28.60
2022-01-28 01:30:00,0.0000,22.77,26.50
2022-01-28 01:45:00,0.0000,21.68,27.40
2022-01-28 02:00:00,0.0000,22.10,30.92
2022-01-28 02:15:00,0.0000,22.09,28.34
2022-01-28 02:30:00,0.0000,23.25,29.63
2022-01-28 02:45:00,0.0000,23.77,27.63
2022-01-28 03:00:00,0.0000,22.47,27.21
2022-01-28 03:15:00,0.0000,21.49,28.07
2022-01-28 03:30:00,0.0000,21.49,27.75
2022-01-28 03:45:00,0.0000,22.73,26.41
2022-01-28 04:00:00,0.0000,20.62,23.00
2022-01-28 04:15:00,0.0000,21.26,26.82
2022-01-28 04:30:00,0.0000,22.80,28.28
2022-01-28 04:45:00,0.0000,23.19,30.16
2022-01-28 05:00:00,0.0000,21.67,29.76
2022-01-28 05:15:00,0.0000,23.95,30.69
2022-01-28 05:30:00,0.0000,21.00,26.90
2022-01-28 05:45:00,0.0000,20.03,24.60
2022-01-28 06:00:00,0.0000,22.40,26.38
2022-01-28 06:15:00,0.1280,24.21,31.76
2022-01-28 06:30:00,0.1316,23.15,31.12
2022-01-28 06:45:00,0.2248,26.03,36.80
2022-01-28 07:00:00,0.2530,27.94,36.28
2022-01-28 07:15:00,0.4170,27.99,47.24
2022-01-28 07:30:00,0.4446,30.53,44.20
2022-01-28 07:45:00,0.5136,30.67,45.60
2022-01-28 08:00:00,0.5430,32.58,49.83
2022-01-28 08:15:00,0.5008,32.33,50.46
2022-01-28 08:30:00,0.6891,36.65,55.74
2022-01-28 08:45:00,0.6782,35.00,52.57
2022-01-28 09:00:00,0.6693,33.84,54.20
2022-01-28 09:15:00,0.6722,33.40,51.36
2022-01-28 09:30:00,0.8995,38.15,56.10
2022-01-28 09:45:00,0.8532,36.00,56.07
2022-01-28 10:00:00,0.8448,38.47,58.31
2022-01-28 10:15:00,0.9484,39.55,61.82
2022-01-28 10:30:00,0.9289,39.21,63.20
2022-01-28 10:45:00,0.9755,40.26,65.84
2022-01-28 11:00:00,0.9019,38.04,62.16
2022-01-28 11:15:00,0.9244,36.18,57.14
2022-01-28 11:30:00,1.0000,40.24,64.58
2022-01-28 11:45:00,1.0000,39.31,65.07
2022-01-28 12:00:00,0.9543,37.74,59.92
2022-01-28 12:15:00,1.0000,39.62,66.15
2022-01-28 12:30:00,1.0000,42.18,64.29
2022-01-28 12:45:00,0.9858,39.31,62.99
2022-01-28 13:00:00,0.9184,39.14,60.97
2022-01-28 13:15:00,0.9533,38.71,63.37
2022-01-28 13:30:00,0.9446,38.97,67.03
2022-01-28 13:45:00,0.8317,38.91,60.14
2022-01-28 14:00:00,0.8248,35.72,57.01
2022-01-28 14:15:00,0.7864,35.77,56.41
2022-01-28 14:30:00,0.8292,35.26,58.25
2022-01-28 14:45:00,0.8493,40.12,60.48
2022-01-28 15:00:00,0.6761,33.34,53.83
2022-01-28 15:15:00,0.7484,34.44,57.06
2022-01-28 15:30:00,0.5129,31.59,47.94
2022-01-28 15:45:00,0.4792,31.02,43.54
2022-01-28 16:00:00,0.4746,31.87,45.89
2022-01-28 16:15:00,0.5465,32.59,49.75
2022-01-28 16:30:00,0.3430,28.87,42.73
2022-01-28 16:45:00,0.3637,29.95,44.24
2022-01-28 17:00:00,0.2405,25.74,35.46
2022-01-28 17:15:00,0.3423,26.61,39.18
2022-01-28 17:30:00,0.1852,24.48,37.97
2022-01-28 17:45:00,0.1702,26.27,33.71
2022-01-28 18:00:00,0.0666,21.65,26.55
2022-01-28 18:15:00,0.0000,21.84,26.65
2022-01-28 18:30:00,0.0000,20.75,26.67
2022-01-28 18:45:00,0.0000,22.50,28.43
2022-01-28 19:00:00,0.0000,22.31,27.26
2022-01-28 19:15:00,0.0000,20.51,25.30
2022-01-28 19:30:00,0.0000,22.36,26.05
2022-01-28 19:45:00,0.0000,22.61,27.37
2022-01-28 20:00:00,0.0000,23.05,28.38
2022-01-28 20:15:00,0.0000,20.20,24.77
2022-01-28 20:30:00,0.0000,21.47,27.12
2022-01-28 20:45:00,0.0000,20.85,28.57
2022-01-28 21:00:00,0.0000,20.94,27.65
2022-01-28 21:15:00,0.0000,20.79,28.95
2022-01-28 21:30:00,0.0000,20.69,25.88
2022-01-28 21:45:00,0.0000,22.65,26.71
2022-01-28 22:00:00,0.0000,21.87,27.57
2022-01-28 22:15:00,0.0000,24.87,31.41
2022-01-28 22:30:00,0.0000,23.90,28.61
2022-01-28 22:45:00,0.0000,22.54,27.61
2022-01-28 23:00:00,0.0000,20.20,29.56
2022-01-28 23:15:00,0.0000,21.65,27.80
2022-01-28 23:30:00,0.0000,22.94,28.87
2022-01-28 23:45:00,0.0000,22.52,31.01
2022-01-29 00:00:00,0.0000,21.47,28.84
2022-01-29 00:15:00,0.0000,22.93,26.27
2022-01-29 00:30:00,0.0000,21.17,28.96
2022-01-29 00:45:00,0.0000,22.44,27.52
2022-01-29 01:00:00,0.0000,23.54,30.97
2022-01-29 01:15:00,0.0000,21.46,29.08
2022-01-29 01:30:00,0.0000,21.30,28.09
2022-01-29 01:45:00,0.0000,20.72,28.91
2022-01-29 02:00:00,0.0000,22.09,24.30
2022-01-29 02:15:00,0.0000,23.21,30.49
2022-01-29 02:30:00,0.0000,21.53,25.70
2022-01-29 02:45:00,0.0000,20.83,26.47
2022-01-29 03:00:00,0.0000,22.17,28.79
2022-01-29 03:15:00,0.0000,22.87,27.81
2022-01-29 03:30:00,0.0000,21.69,25.88
2022-01-29 03:45:00,0.0000,22.49,28.16
2022-01-29 04:00:00,0.0000,22.99,26.11
2022-01-29 04:15:00,0.0000,21.55,27.29
2022-01-29 04:30:00,0.0000,21.68,27.83
2022-01-29 04:45:00,0.0000,21.52,26.48
2022-01-29 05:00:00,0.0000,23.71,26.00
2022-01-29 05:15:00,0.0000,22.26,30.40
2022-01-29 05:30:00,0.0000,22.89,28.98
2022-01-29 05:45:00,0.0000,20.26,24.40
2022-01-29 06:00:00,0.0000,20.52,25.91
2022-01-29 06:15:00,0.0000,23.22,27.03
2022-01-29 06:30:00,0.0554,25.15,31.84
2022-01-29 06:45:00,0.1910,25.03,32.11
2022-01-29 07:00:00,0.3573,28.46,42.76
2022-01-29 07:15:00,0.4186,29.47,41.95
2022-01-29 07:30:00,0.4663,29.46,42.35
2022-01-29 07:45:00,0.4980,31.51,44.87
2022-01-29 08:00:00,0.5010,30.63,45.46
2022-01-29 08:15:00,0.4977,30.56,45.14
2022-01-29 08:30:00,0.5451,29.94,45.89
2022-01-29 08:45:00,0.7963,36.78,56.50
2022-01-29 09:00:00,0.6672,34.93,54.41
2022-01-29 09:15:00,0.7337,34.00,52.73
2022-01-29 09:30:00,0.8130,36.39,54.61
2022-01-29 09:45:00,0.8320,37.66,57.60
2022-01-29 10:00:00,0.8189,34.12,53.22
2022-01-29 10:15:00,0.8580,38.28,60.89
2022-01-29 10:30:00,0.9504,39.59,64.09
2022-01-29 10:45:00,0.9682,41.12,64.25
2022-01-29 11:00:00,0.9644,38.85,62.86
2022-01-29 11:15:00,1.0000,40.19,65.79
2022-01-29 11:30:00,0.9553,38.64,61.19
2022-01-29 11:45:00,1.0000,39.15,60.33
2022-01-29 12:00:00,0.9528,40.47,65.85
2022-01-29 12:15:00,1.0000,39.26,63.71
2022-01-29 12:30:00,0.9510,36.56,59.30
2022-01-29 12:45:00,0.9128,37.07,61.20
2022-01-29 13:00:00,0.9386,37.87,60.30
2022-01-29 13:15:00,0.9223,39.73,60.23
2022-01-29 13:30:00,1.0000,39.40,60.63
2022-01-29 13:45:00,0.9461,40.36,61.74
2022-01-29 14:00:00,0.8380,36.53,59.09
2022-01-29 14:15:00,0.8700,37.86,60.21
2022-01-29 14:30:00,0.7969,38.40,58.62
2022-01-29 14:45:00,0.7620,36.47,55.48
2022-01-29 15:00:00,0.7694,35.75,53.75
2022-01-29 15:15:00,0.7000,34.51,54.50
2022-01-29 15:30:00,0.5182,30.05,47.06
2022-01-29 15:45:00,0.5749,31.16,48.42
2022-01-29 16:00:00,0.5149,31.99,46.78
2022-01-29 16:15:00,0.4001,31.40,46.71
2022-01-29 16:30:00,0.2569,26.81,37.05
2022-01-29 16:45:00,0.3451,27.36,36.87
2022-01-29 17:00:00,0.2160,25.81,34.50
2022-01-29 17:15:00,0.1761,27.71,37.59
2022-01-29 17:30:00,0.0777,22.96,28.82
2022-01-29 17:45:00,0.0469,24.56,30.45
2022-01-29 18:00:00,0.0023,24.58,29.17
2022-01-29 18:15:00,0.0000,20.00,24.80
2022-01-29 18:30:00,0.0000,21.78,28.37
2022-01-29 18:45:00,0.0000,22.38,31.12
2022-01-29 19:00:00,0.0000,20.04,25.26
2022-01-29 19:15:00,0.0000,22.01,27.30
2022-01-29 19:30:00,0.0000,22.11,28.59
2022-01-29 19:45:00,0.0000,21.34,27.72
2022-01-29 20:00:00,0.0000,21.16,26.39
2022-01-29 20:15:00,0.0000,22.25,31.63
2022-01-29 20:30:00,0.0000,22.71,29.10
2022-01-29 20:45:00,0.0000,22.76,25.45
2022-01-29 21:00:00,0.0000,20.78,30.00
2022-01-29 21:15:00,0.0000,21.17,27.83
2022-01-29 21:30:00,0.0000,23.64,30.36
2022-01-29 21:45:00,0.0000,22.82,29.22
2022-01-29 22:00:00,0.0000,22.72,25.91
2022-01-29 22:15:00,0.0000,22.91,28.96
2022-01-29 22:30:00,0.0000,23.47,31.87
2022-01-29 22:45:00,0.0000,24.43,29.81
2022-01-29 23:00:00,0.0000,20.87,26.20
2022-01-29 23:15:00,0.0000,21.50,26.93
2022-01-29 23:30:00,0.0000,22.49,28.64
2022-01-29 23:45:00,0.0000,23.17,30.17
2022-01-30 00:00:00,0.0000,20.11,26.45
2022-01-30 00:15:00,0.0000,23.67,31.61
2022-01-30 00:30:00,0.0000,22.78,30.77
2022-01-30 00:45:00,0.0000,21.34,26.11
2022-01-30 01:00:00,0.0000,21.13,26.28
2022-01-30 01:15:00,0.0000,20.49,28.14
2022-01-30 01:30:00,0.0000,21.90,28.96
2022-01-30 01:45:00,0.0000,23.22,30.54
2022-01-30 02:00:00,0.0000,23.35,34.86
2022-01-30 02:15:00,0.0000,21.08,26.87
2022-01-30 02:30:00,0.0000,22.18,29.21
2022-01-30 02:45:00,0.0000,23.05,28.01
2022-01-30 03:00:00,0.0000,21.78,28.53
2022-01-30 03:15:00,0.0000,21.06,25.68
2022-01-30 03:30:00,0.0000,22.59,27.20
2022-01-30 03:45:00,0.0000,22.41,27.72
2022-01-30 04:00:00,0.0000,23.08,29.36
2022-01-30 04:15:00,0.0000,22.81,29.85
2022-01-30 04:30:00,0.0000,24.29,27.93
2022-01-30 04:45:00,0.0000,20.25,26.38
2022-01-30 05:00:00,0.0000,20.78,26.96
2022-01-30 05:15:00,0.0000,22.65,27.91
2022-01-30 05:30:00,0.0000,21.17,27.49
2022-01-30 05:45:00,0.0000,20.34,26.73
2022-01-30 06:00:00,0.0000,23.49,28.13
2022-01-30 06:15:00,0.1055,22.56,31.92
2022-01-30 06:30:00,0.1184,25.14,33.47
2022-01-30 06:45:00,0.1626,26.82,38.28
2022-01-30 07:00:00,0.2118,23.37,32.00
2022-01-30 07:15:00,0.2428,28.59,39.92
2022-01-30 07:30:00,0.3410,28.81,41.72
2022-01-30 07:45:00,0.4023,27.39,41.00
2022-01-30 08:00:00,0.4943,30.49,43.80
2022-01-30 08:15:00,0.5869,29.19,46.57
2022-01-30 08:30:00,0.5689,31.66,45.53
2022-01-30 08:45:00,0.6878,34.50,53.14
2022-01-30 09:00:00,0.6721,33.71,54.94
2022-01-30 09:15:00,0.6699,36.55,54.37
2022-01-30 09:30:00,0.8178,37.14,60.52
2022-01-30 09:45:00,0.8275,36.19,53.54
2022-01-30 10:00:00,0.9249,38.90,60.76
2022-01-30 10:15:00,0.9119,35.77,57.75
2022-01-30 10:30:00,0.8154,37.70,56.86
2022-01-30 10:45:00,0.9637,38.87,62.38
2022-01-30 11:00:00,0.9408,37.56,61.95
2022-01-30 11:15:00,0.9867,38.89,60.60
2022-01-30 11:30:00,0.9452,37.82,58.87
2022-01-30 11:45:00,1.0000,39.72,67.02
2022-01-30 12:00:00,1.0000,41.30,67.37
2022-01-30 12:15:00,1.0000,39.51,64.13
2022-01-30 12:30:00,1.0000,40.01,65.07
2022-01-30 12:45:00,0.8862,38.87,59.62
2022-01-30 13:00:00,1.0000,41.30,66.07
2022-01-30 13:15:00,1.0000,42.12,66.19
2022-01-30 13:30:00,0.9256,39.99,61.67
2022-01-30 13:45:00,0.9018,37.81,62.23
2022-01-30 14:00:00,0.8778,37.83,59.90
2022-01-30 14:15:00,0.8579,37.30,58.17
2022-01-30 14:30:00,0.8103,38.04,56.92
2022-01-30 14:45:00,0.7147,35.75,52.43
2022-01-30 15:00:00,0.6355,35.45,53.39
2022-01-30 15:15:00,0.6665,34.20,51.64
2022-01-30 15:30:00,0.6159,32.57,46.82
2022-01-30 15:45:00,0.4970,31.80,47.22
2022-01-30 16:00:00,0.5293,31.70,47.34
2022-01-30 16:15:00,0.3991,30.26,43.82
2022-01-30 16:30:00,0.3284,25.27,34.05
2022-01-30 16:45:00,0.3457,27.99,40.37
2022-01-30 17:00:00,0.2868,26.27,40.07
2022-01-30 17:15:00,0.2028,25.87,36.13
2022-01-30 17:30:00,0.1084,24.11,30.83
2022-01-30 17:45:00,0.1830,25.08,32.80
2022-01-30 18:00:00,0.0279,23.63,31.34
2022-01-30 18:15:00,0.0000,22.43,28.16
2022-01-30 18:30:00,0.0000,22.85,29.37
2022-01-30 18:45:00,0.0000,20.82,26.51
2022-01-30 19:00:00,0.0000,22.66,28.02
2022-01-30 19:15:00,0.0000,20.84,27.68
2022-01-30 19:30:00,0.0000,22.71,29.76
2022-01-30 19:45:00,0.0000,20.00,26.53
2022-01-30 20:00:00,0.0000,21.92,27.03
2022-01-30 20:15:00,0.0000,22.41,28.73
2022-01-30 20:30:00,0.0000,24.42,33.89
2022-01-30 20:45:00,0.0000,20.38,24.52
2022-01-30 21:00:00,0.0000,21.47,27.73
2022-01-30 21:15:00,0.0000,22.59,25.90
2022-01-30 21:30:00,0.0000,20.00,25.08
2022-01-30 21:45:00,0.0000,21.51,25.83
2022-01-30 22:00:00,0.0000,22.10,27.43
2022-01-30 22:15:00,0.0000,21.96,27.52
2022-01-30 22:30:00,0.0000,21.65,25.13
2022-01-30 22:45:00,0.0000,20.48,26.32
2022-01-30 23:00:00,0.0000,23.30,29.61
2022-01-30 23:15:00,0.0000,21.07,27.37
2022-01-30 23:30:00,0.0000,21.66,26.76
2022-01-30 23:45:00,0.0000,21.21,26.37
2022-01-31 00:00:00,0.0000,22.07,26.22
2022-01-31 00:15:00,0.0000,25.15,28.43
2022-01-31 00:30:00,0.0000,21.49,29.45
2022-01-31 00:45:00,0.0000,21.57,27.32
2022-01-31 01:00:00,0.0000,20.05,26.42
2022-01-31 01:15:00,0.0000,21.07,24.61
2022-01-31 01:30:00,0.0000,23.03,28.97
2022-01-31 01:45:00,0.0000,22.67,27.19
2022-01-31 02:00:00,0.0000,20.34,23.13
2022-01-31 02:15:00,0.0000,22.58,27.23
2022-01-31 02:30:00,0.0000,20.91,26.95
2022-01-31 02:45:00,0.0000,21.43,27.05
2022-01-31 03:00:00,0.0000,23.85,30.26
2022-01-31 03:15:00,0.0000,22.54,30.69
2022-01-31 03:30:00,0.0000,23.70,28.81
2022-01-31 03:45:00,0.0000,22.77,26.76
2022-01-31 04:00:00,0.0000,21.48,26.42
2022-01-31 04:15:00,0.0000,22.65,29.85
2022-01-31 04:30:00,0.0000,22.21,25.39
2022-01-31 04:45:00,0.0000,20.96,26.80
2022-01-31 05:00:00,0.0000,21.38,28.16
2022-01-31 05:15:00,0.0000,22.28,29.31
2022-01-31 05:30:00,0.0000,21.68,29.02
2022-01-31 05:45:00,0.0000,21.81,27.82
2022-01-31 06:00:00,0.0000,20.60,24.48
2022-01-31 06:15:00,0.0543,23.49,28.97
2022-01-31 06:30:00,0.2130,27.56,36.93
2022-01-31 06:45:00,0.1893,25.58,36.05
2022-01-31 07:00:00,0.3169,29.51,41.07
2022-01-31 07:15:00,0.3128,27.14,36.97
2022-01-31 07:30:00,0.4473,29.98,43.44
2022-01-31 07:45:00,0.3793,29.17,43.81
2022-01-31 08:00:00,0.5711,31.78,48.60
2022-01-31 08:15:00,0.5839,32.47,49.73
2022-01-31 08:30:00,0.6061,31.74,47.85
2022-01-31 08:45:00,0.6772,34.75,52.23
2022-01-31 09:00:00,0.6321,31.15,49.12
2022-01-31 09:15:00,0.7088,35.44,53.44
2022-01-31 09:30:00,0.7504,36.49,53.60
2022-01-31 09:45:00,0.8317,37.04,54.63
2022-01-31 10:00:00,0.7992,33.93,54.95
2022-01-31 10:15:00,0.9080,39.30,61.73
2022-01-31 10:30:00,0.9781,39.48,61.62
2022-01-31 10:45:00,1.0000,39.67,65.82
2022-01-31 11:00:00,0.9620,40.35,67.57
2022-01-31 11:15:00,0.9217,40.63,62.43
2022-01-31 11:30:00,1.0000,41.25,62.25
2022-01-31 11:45:00,1.0000,39.60,63.39
2022-01-31 12:00:00,0.9875,40.01,62.25
2022-01-31 12:15:00,1.0000,38.32,59.16
2022-01-31 12:30:00,1.0000,40.90,63.07
2022-01-31 12:45:00,0.8677,37.98,59.59
2022-01-31 13:00:00,0.8750,35.72,56.94
2022-01-31 13:15:00,0.8665,38.24,58.14
2022-01-31 13:30:00,0.8485,37.01,57.30
2022-01-31 13:45:00,0.8576,37.51,58.11
2022-01-31 14:00:00,0.8170,38.38,60.07
2022-01-31 14:15:00,0.8512,35.90,57.79
2022-01-31 14:30:00,0.7488,33.80,54.12
2022-01-31 14:45:00,0.7880,33.23,51.57
2022-01-31 15:00:00,0.7316,32.95,54.00
2022-01-31 15:15:00,0.6556,31.08,47.76
2022-01-31 15:30:00,0.6039,32.94,50.56
2022-01-31 15:45:00,0.5142,31.47,48.10
2022-01-31 16:00:00,0.4301,28.72,44.08
2022-01-31 16:15:00,0.3507,27.74,40.03
2022-01-31 16:30:00,0.3946,30.33,44.28
2022-01-31 16:45:00,0.2658,27.38,38.32
2022-01-31 17:00:00,0.2928,30.22,40.24
2022-01-31 17:15:00,0.2173,25.29,35.86
2022-01-31 17:30:00,0.0704,23.04,29.92
2022-01-31 17:45:00,0.0661,23.95,30.01
2022-01-31 18:00:00,0.0000,21.87,26.85
2022-01-31 18:15:00,0.0000,21.23,26.88
2022-01-31 18:30:00,0.0000,22.02,24.77
2022-01-31 18:45:00,0.0000,22.21,27.60
2022-01-31 19:00:00,0.0000,21.86,27.14
2022-01-31 19:15:00,0.0000,20.00,25.99
2022-01-31 19:30:00,0.0000,21.11,28.37
2022-01-31 19:45:00,0.0000,22.22,28.86
2022-01-31 20:00:00,0.0000,21.34,28.12
2022-01-31 20:15:00,0.0000,22.04,28.72
2022-01-31 20:30:00,0.0000,20.00,24.33
2022-01-31 20:45:00,0.0000,21.98,25.38
2022-01-31 21:00:00,0.0000,23.76,31.66
2022-01-31 21:15:00,0.0000,22.48,25.25
2022-01-31 21:30:00,0.0000,22.14,28.79
2022-01-31 21:45:00,0.0000,22.85,29.52
2022-01-31 22:00:00,0.0000,22.44,28.99
2022-01-31 22:15:00,0.0000,23.31,29.75
2022-01-31 22:30:00,0.0000,20.00,26.06
2022-01-31 22:45:00,0.0000,21.64,26.42
2022-01-31 23:00:00,0.0000,23.54,29.75
2022-01-31 23:15:00,0.0000,23.29,29.88
2022-01-31 23:30:00,0.0000,21.71,27.49
2022-01-31 23:45:00,0.0000,20.00,24.67
2022-02-01 00:00:00,0.0000,22.43,30.25
2022-02-01 00:15:00,0.0000,22.19,27.72
2022-02-01 00:30:00,0.0000,21.57,27.23
2022-02-01 00:45:00,0.0000,23.51,30.58
2022-02-01 01:00:00,0.0000,22.37,27.42
2022-02-01 01:15:00,0.0000,22.95,31.50
2022-02-01 01:30:00,0.0000,20.64,27.67
2022-02-01 01:45:00,0.0000,23.33,24.57
2022-02-01 02:00:00,0.0000,23.34,29.30
2022-02-01 02:15:00,0.0000,22.44,29.06
2022-02-01 02:30:00,0.0000,23.14,29.23
2022-02-01 02:45:00,0.0000,22.67,28.61
2022-02-01 03:00:00,0.0000,21.83,28.00
2022-02-01 03:15:00,0.0000,21.43,27.26
2022-02-01 03:30:00,0.0000,21.92,30.12
2022-02-01 03:45:00,0.0000,24.05,30.36
2022-02-01 04:00:00,0.0000,21.26,26.58
2022-02-01 04:15:00,0.0000,22.07,26.82
2022-02-01 04:30:00,0.0000,20.89,27.36
2022-02-01 04:45:00,0.0000,22.50,28.86
2022-02-01 05:00:00,0.0000,21.66,29.59
2022-02-01 05:15:00,0.0000,21.88,27.94
2022-02-01 05:30:00,0.0000,20.00,26.18
2022-02-01 05:45:00,0.0000,22.93,26.17
2022-02-01 06:00:00,0.0000,23.01,31.21
2022-02-01 06:15:00,0.0783,24.75,30.31
2022-02-01 06:30:00,0.1786,24.10,33.35
2022-02-01 06:45:00,0.1659,24.71,33.85
2022-02-01 07:00:00,0.2781,28.37,38.35
2022-02-01 07:15:00,0.3580,27.95,42.15
2022-02-01 07:30:00,0.3627,28.44,42.55
2022-02-01 07:45:00,0.3870,28.13,39.44
2022-02-01 08:00:00,0.4786,31.82,45.66
2022-02-01 08:15:00,0.5276,30.46,45.85
2022-02-01 08:30:00,0.6992,35.42,54.84
2022-02-01 08:45:00,0.6057,31.79,46.54
2022-02-01 09:00:00,0.7283,36.87,54.76
2022-02-01 09:15:00,0.7997,37.29,59.82
2022-02-01 09:30:00,0.8442,35.01,57.08
2022-02-01 09:45:00,0.8974,37.95,62.03
2022-02-01 10:00:00,0.8387,40.22,62.98
2022-02-01 10:15:00,0.7644,36.95,55.98
2022-02-01 10:30:00,0.9900,39.49,64.81
2022-02-01 10:45:00,0.9636,38.89,62.72
2022-02-01 11:00:00,0.9858,40.53,63.95
2022-02-01 11:15:00,1.0000,39.69,62.75
2022-02-01 11:30:00,1.0000,41.43,65.16
2022-02-01 11:45:00,1.0000,39.84,65.73
2022-02-01 12:00:00,1.0000,40.77,65.73
2022-02-01 12:15:00,0.9101,40.04,63.76
2022-02-01 12:30:00,1.0000,41.31,65.61
2022-02-01 12:45:00,1.0000,40.69,65.38
2022-02-01 13:00:00,0.9423,39.50,62.97
2022-02-01 13:15:00,0.9591,38.02,62.66
2022-02-01 13:30:00,0.8783,36.87,59.13
2022-02-01 13:45:00,0.8378,37.94,57.28
2022-02-01 14:00:00,0.8116,35.50,56.35
2022-02-01 14:15:00,0.7984,36.15,57.57
2022-02-01 14:30:00,0.7479,35.11,54.04
2022-02-01 14:45:00,0.6999,33.58,53.36
2022-02-01 15:00:00,0.6894,35.27,50.25
2022-02-01 15:15:00,0.7864,35.16,53.71
2022-02-01 15:30:00,0.6444,35.13,55.54
2022-02-01 15:45:00,0.6152,35.52,54.25
2022-02-01 16:00:00,0.4601,32.91,47.36
2022-02-01 16:15:00,0.4851,32.39,47.83
2022-02-01 16:30:00,0.4092,30.72,47.06
2022-02-01 16:45:00,0.2836,27.00,37.56
2022-02-01 17:00:00,0.3329,28.93,41.09
2022-02-01 17:15:00,0.1151,26.43,34.66
2022-02-01 17:30:00,0.1367,24.45,33.22
2022-02-01 17:45:00,0.0772,24.18,29.88
2022-02-01 18:00:00,0.0000,22.89,29.76
2022-02-01 18:15:00,0.0000,22.58,28.59
2022-02-01 18:30:00,0.0000,21.55,29.22
2022-02-01 18:45:00,0.0000,22.00,27.34
2022-02-01 19:00:00,0.0000,20.92,25.41
2022-02-01 19:15:00,0.0000,22.83,30.15
2022-02-01 19:30:00,0.0000,21.61,27.12
2022-02-01 19:45:00,0.0000,20.04,24.52
2022-02-01 20:00:00,0.0000,21.82,25.11
2022-02-01 20:15:00,0.0000,22.00,26.84
2022-02-01 20:30:00,0.0000,21.33,26.10
2022-02-01 20:45:00,0.0000,21.25,26.33
2022-02-01 21:00:00,0.0000,22.74,30.34
2022-02-01 21:15:00,0.0000,22.13,29.94
2022-02-01 21:30:00,0.0000,23.92,29.91
2022-02-01 21:45:00,0.0000,20.26,26.27
2022-02-01 22:00:00,0.0000,22.22,26.61
2022-02-01 22:15:00,0.0000,22.52,25.49
2022-02-01 22:30:00,0.0000,22.54,28.12
2022-02-01 22:45:00,0.0000,22.20,30.91
2022-02-01 23:00:00,0.0000,20.36,27.95
2022-02-01 23:15:00,0.0000,22.44,27.53
2022-02-01 23:30:00,0.0000,20.95,25.85
2022-02-01 23:45:00,0.0000,23.14,31.90
2022-02-02 00:00:00,0.0000,21.03,26.44
2022-02-02 00:15:00,0.0000,22.63,30.98
2022-02-02 00:30:00,0.0000,25.23,30.94
2022-02-02 00:45:00,0.0000,21.08,27.43
2022-02-02 01:00:00,0.0000,23.43,27.22
2022-02-02 01:15:00,0.0000,23.23,28.34
2022-02-02 01:30:00,0.0000,21.32,26.55
2022-02-02 01:45:00,0.0000,21.93,25.39
2022-02-02 02:00:00,0.0000,22.16,28.60
2022-02-02 02:15:00,0.0000,20.09,29.69
2022-02-02 02:30:00,0.0000,23.29,27.70
2022-02-02 02:45:00,0.0000,23.22,29.02
2022-02-02 03:00:00,0.0000,21.07,27.64
2022-02-02 03:15:00,0.0000,21.73,27.38
2022-02-02 03:30:00,0.0000,22.22,29.16
2022-02-02 03:45:00,0.0000,21.77,25.34
2022-02-02 04:00:00,0.0000,23.11,28.01
2022-02-02 04:15:00,0.0000,21.73,28.29
