DATE_TIME,DC_POWER,AC_POWER
2022-01-14 20:15:00,0.00,0.00
2022-01-14 20:30:00,0.00,0.00
2022-01-14 20:45:00,0.00,0.00
2022-01-14 21:00:00,0.00,0.00
2022-01-14 21:15:00,0.00,0.00
2022-01-14 21:30:00,0.00,0.00
2022-01-14 21:45:00,0.00,0.00
2022-01-14 22:00:00,0.00,0.00
2022-01-14 22:15:00,0.00,0.00
2022-01-14 22:30:00,0.00,0.00
2022-01-14 22:45:00,0.00,0.00
2022-01-14 23:00:00,0.00,0.00
2022-01-14 23:15:00,0.00,0.00
2022-01-14 23:30:00,0.00,0.00
2022-01-14 23:45:00,0.00,0.00
2022-01-15 00:00:00,0.00,0.00
2022-01-15 00:15:00,0.00,0.00
2022-01-15 00:30:00,0.00,0.00
2022-01-15 00:45:00,0.00,0.00
2022-01-15 01:00:00,0.00,0.00
2022-01-15 01:15:00,0.00,0.00
2022-01-15 01:30:00,0.00,0.00
2022-01-15 01:45:00,0.00,0.00
2022-01-15 02:00:00,0.00,0.00
2022-01-15 02:15:00,0.00,0.00
2022-01-15 02:30:00,0.00,0.00
2022-01-15 02:45:00,0.00,0.00
2022-01-15 03:00:00,0.00,0.00
2022-01-15 03:15:00,0.00,0.00
2022-01-15 03:30:00,0.00,0.00
2022-01-15 03:45:00,0.00,0.00
2022-01-15 04:00:00,0.00,0.00
2022-01-15 04:15:00,0.00,0.00
2022-01-15 04:30:00,0.00,0.00
2022-01-15 04:45:00,0.00,0.00
2022-01-15 05:00:00,0.00,0.00
2022-01-15 05:15:00,0.00,0.00
2022-01-15 05:30:00,0.00,0.00
2022-01-15 05:45:00,0.00,0.00
2022-01-15 06:00:00,0.00,0.00
2022-01-15 06:15:00,2.35,3.17
2022-01-15 06:30:00,14.82,14.65
2022-01-15 06:45:00,24.35,21.31
2022-01-15 07:00:00,26.06,22.41
2022-01-15 07:15:00,34.91,33.44
2022-01-15 07:30:00,42.87,34.15
2022-01-15 07:45:00,49.43,43.61
2022-01-15 08:00:00,50.61,41.45
2022-01-15 08:15:00,51.37,48.32
2022-01-15 08:30:00,66.05,57.89
2022-01-15 08:45:00,72.00,60.54
2022-01-15 09:00:00,68.96,64.38
2022-01-15 09:15:00,69.74,63.72
2022-01-15 09:30:00,75.61,65.40
2022-01-15 09:45:00,88.99,80.54
2022-01-15 10:00:00,81.38,68.37
2022-01-15 10:15:00,86.51,71.81
2022-01-15 10:30:00,86.10,72.55
2022-01-15 10:45:00,79.31,63.35
2022-01-15 11:00:00,95.54,79.53
2022-01-15 11:15:00,100.00,89.44
2022-01-15 11:30:00,96.00,85.96
2022-01-15 11:45:00,95.29,80.33
2022-01-15 12:00:00,100.00,82.24
2022-01-15 12:15:00,100.00,83.06
2022-01-15 12:30:00,97.09,88.69
2022-01-15 12:45:00,82.87,68.35
2022-01-15 13:00:00,87.46,78.67
2022-01-15 13:15:00,86.20,81.01
2022-01-15 13:30:00,94.45,82.46
2022-01-15 13:45:00,91.85,78.57
2022-01-15 14:00:00,82.73,69.89
2022-01-15 14:15:00,82.29,77.04
2022-01-15 14:30:00,90.07,80.16
2022-01-15 14:45:00,69.27,62.91
2022-01-15 15:00:00,71.65,65.09
2022-01-15 15:15:00,53.52,48.49
2022-01-15 15:30:00,60.96,54.39
2022-01-15 15:45:00,46.30,40.74
2022-01-15 16:00:00,54.50,47.97
2022-01-15 16:15:00,50.65,46.49
2022-01-15 16:30:00,37.71,32.55
2022-01-15 16:45:00,25.20,23.36
2022-01-15 17:00:00,31.22,24.93
2022-01-15 17:15:00,18.60,18.50
2022-01-15 17:30:00,1.13,1.55
2022-01-15 17:45:00,3.38,2.60
2022-01-15 18:00:00,0.00,0.00
2022-01-15 18:15:00,0.00,0.00
2022-01-15 18:30:00,0.00,0.00
2022-01-15 18:45:00,0.00,0.00
2022-01-15 19:00:00,0.00,0.00
2022-01-15 19:15:00,0.00,0.00
2022-01-15 19:30:00,0.00,0.00
2022-01-15 19:45:00,0.00,0.00
2022-01-15 20:00:00,0.00,0.00
2022-01-15 20:15:00,0.00,0.00
2022-01-15 20:30:00,0.00,0.00
2022-01-15 20:45:00,0.00,0.00
2022-01-15 21:00:00,0.00,0.00
2022-01-15 21:15:00,0.00,0.00
2022-01-15 21:30:00,0.00,0.00
2022-01-15 21:45:00,0.00,0.00
2022-01-15 22:00:00,0.00,0.00
2022-01-15 22:15:00,0.00,0.00
2022-01-15 22:30:00,0.00,0.00
2022-01-15 22:45:00,0.00,0.00
2022-01-15 23:00:00,0.00,0.00
2022-01-15 23:15:00,0.00,0.00
2022-01-15 23:30:00,0.00,0.00
2022-01-15 23:45:00,0.00,0.00
2022-01-16 00:00:00,0.00,0.00
2022-01-16 00:15:00,0.00,0.00
2022-01-16 00:30:00,0.00,0.00
2022-01-16 00:45:00,0.00,0.00
2022-01-16 01:00:00,0.00,0.00
2022-01-16 01:15:00,0.00,0.00
2022-01-16 01:30:00,0.00,0.00
2022-01-16 01:45:00,0.00,0.00
2022-01-16 02:00:00,0.00,0.00
2022-01-16 02:15:00,0.00,0.00
2022-01-16 02:30:00,0.00,0.00
2022-01-16 02:45:00,0.00,0.00
2022-01-16 03:00:00,0.00,0.00
2022-01-16 03:15:00,0.00,0.00
2022-01-16 03:30:00,0.00,0.00
2022-01-16 03:45:00,0.00,0.00
2022-01-16 04:00:00,0.00,0.00
2022-01-16 04:15:00,0.00,0.00
2022-01-16 04:30:00,0.00,0.00
2022-01-16 04:45:00,0.00,0.00
2022-01-16 05:00:00,0.00,0.00
2022-01-16 05:15:00,0.00,0.00
2022-01-16 05:30:00,0.00,0.00
2022-01-16 05:45:00,0.00,0.00
2022-01-16 06:00:00,0.00,0.00
2022-01-16 06:15:00,4.59,3.66
2022-01-16 06:30:00,0.52,1.57
2022-01-16 06:45:00,22.98,20.54
2022-01-16 07:00:00,23.49,20.47
2022-01-16 07:15:00,43.74,40.01
2022-01-16 07:30:00,36.25,31.00
2022-01-16 07:45:00,35.69,28.16
2022-01-16 08:00:00,45.63,39.38
2022-01-16 08:15:00,69.88,64.86
2022-01-16 08:30:00,64.47,53.97
2022-01-16 08:45:00,74.27,69.41
2022-01-16 09:00:00,65.92,56.21
2022-01-16 09:15:00,68.57,65.36
2022-01-16 09:30:00,79.69,74.22
2022-01-16 09:45:00,97.11,82.49
2022-01-16 10:00:00,91.34,85.76
2022-01-16 10:15:00,88.96,80.91
2022-01-16 10:30:00,91.50,81.15
2022-01-16 10:45:00,97.55,89.94
2022-01-16 11:00:00,100.00,90.63
2022-01-16 11:15:00,89.05,83.48
2022-01-16 11:30:00,99.25,82.60
2022-01-16 11:45:00,99.12,94.00
2022-01-16 12:00:00,98.37,89.48
2022-01-16 12:15:00,94.78,87.09
2022-01-16 12:30:00,100.00,87.32
2022-01-16 12:45:00,91.22,84.28
2022-01-16 13:00:00,100.00,88.26
2022-01-16 13:15:00,100.00,89.37
2022-01-16 13:30:00,93.76,78.52
2022-01-16 13:45:00,84.94,70.45
2022-01-16 14:00:00,95.99,86.63
2022-01-16 14:15:00,91.21,75.81
2022-01-16 14:30:00,92.75,80.66
2022-01-16 14:45:00,65.69,58.11
2022-01-16 15:00:00,73.54,67.27
2022-01-16 15:15:00,68.52,56.19
2022-01-16 15:30:00,46.71,41.36
2022-01-16 15:45:00,45.24,39.25
2022-01-16 16:00:00,63.42,59.35
2022-01-16 16:15:00,36.75,33.29
2022-01-16 16:30:00,42.53,35.83
2022-01-16 16:45:00,36.37,33.32
2022-01-16 17:00:00,22.48,20.31
2022-01-16 17:15:00,17.60,15.02
2022-01-16 17:30:00,7.72,6.27
2022-01-16 17:45:00,0.00,0.00
2022-01-16 18:00:00,0.82,0.00
2022-01-16 18:15:00,0.00,0.00
2022-01-16 18:30:00,0.00,0.00
2022-01-16 18:45:00,0.00,0.00
2022-01-16 19:00:00,0.00,0.00
2022-01-16 19:15:00,0.00,0.00
2022-01-16 19:30:00,0.00,0.00
2022-01-16 19:45:00,0.00,0.00
2022-01-16 20:00:00,0.00,0.00
2022-01-16 20:15:00,0.00,0.00
2022-01-16 20:30:00,0.00,0.00
2022-01-16 20:45:00,0.00,0.00
2022-01-16 21:00:00,0.00,0.00
2022-01-16 21:15:00,0.00,0.00
2022-01-16 21:30:00,0.00,0.00
2022-01-16 21:45:00,0.00,0.00
2022-01-16 22:00:00,0.00,0.00
2022-01-16 22:15:00,0.00,0.00
2022-01-16 22:30:00,0.00,0.00
2022-01-16 22:45:00,0.00,0.00
2022-01-16 23:00:00,0.00,0.00
2022-01-16 23:15:00,0.00,0.00
2022-01-16 23:30:00,0.00,0.00
2022-01-16 23:45:00,0.00,0.00
2022-01-17 00:00:00,0.00,0.00
2022-01-17 00:15:00,0.00,0.00
2022-01-17 00:30:00,0.00,0.00
2022-01-17 00:45:00,0.00,0.00
2022-01-17 01:00:00,0.00,0.00
2022-01-17 01:15:00,0.00,0.00
2022-01-17 01:30:00,0.00,0.00
2022-01-17 01:45:00,0.00,0.00
2022-01-17 02:00:00,0.00,0.00
2022-01-17 02:15:00,0.00,0.00
2022-01-17 02:30:00,0.00,0.00
2022-01-17 02:45:00,0.00,0.00
2022-01-17 03:00:00,0.00,0.00
2022-01-17 03:15:00,0.00,0.00
2022-01-17 03:30:00,0.00,0.00
2022-01-17 03:45:00,0.00,0.00
2022-01-17 04:00:00,0.00,0.00
2022-01-17 04:15:00,0.00,0.00
2022-01-17 04:30:00,0.00,0.00
2022-01-17 04:45:00,0.00,0.00
2022-01-17 05:00:00,0.00,0.00
2022-01-17 05:15:00,0.00,0.00
2022-01-17 05:30:00,0.00,0.00
2022-01-17 05:45:00,0.00,0.00
2022-01-17 06:00:00,0.00,0.00
2022-01-17 06:15:00,0.00,0.00
2022-01-17 06:30:00,12.81,9.09
2022-01-17 06:45:00,28.28,25.14
2022-01-17 07:00:00,24.33,21.99
2022-01-17 07:15:00,34.62,29.41
2022-01-17 07:30:00,43.39,40.33
2022-01-17 07:45:00,35.23,32.59
2022-01-17 08:00:00,46.19,43.25
2022-01-17 08:15:00,48.31,40.55
2022-01-17 08:30:00,63.07,59.42
2022-01-17 08:45:00,66.62,57.66
2022-01-17 09:00:00,64.44,57.50
2022-01-17 09:15:00,78.01,74.09
2022-01-17 09:30:00,90.35,85.36
2022-01-17 09:45:00,76.36,70.31
2022-01-17 10:00:00,88.27,73.74
2022-01-17 10:15:00,93.69,82.89
2022-01-17 10:30:00,99.80,83.34
2022-01-17 10:45:00,100.00,92.18
2022-01-17 11:00:00,93.39,84.21
2022-01-17 11:15:00,92.36,79.23
2022-01-17 11:30:00,97.37,81.91
2022-01-17 11:45:00,97.26,87.84
2022-01-17 12:00:00,95.96,84.19
2022-01-17 12:15:00,100.00,90.73
2022-01-17 12:30:00,100.00,93.86
2022-01-17 12:45:00,95.29,87.70
2022-01-17 13:00:00,88.96,83.09
2022-01-17 13:15:00,91.21,78.54
2022-01-17 13:30:00,96.53,80.89
2022-01-17 13:45:00,99.08,85.77
2022-01-17 14:00:00,85.62,74.85
2022-01-17 14:15:00,93.58,82.20
2022-01-17 14:30:00,86.16,75.63
2022-01-17 14:45:00,86.62,75.52
2022-01-17 15:00:00,78.00,67.26
2022-01-17 15:15:00,82.27,73.19
2022-01-17 15:30:00,64.31,52.16
2022-01-17 15:45:00,65.26,54.57
2022-01-17 16:00:00,41.09,37.71
2022-01-17 16:15:00,54.40,48.28
2022-01-17 16:30:00,36.39,31.60
2022-01-17 16:45:00,35.88,30.90
2022-01-17 17:00:00,31.53,27.64
2022-01-17 17:15:00,10.20,6.24
2022-01-17 17:30:00,14.65,12.52
2022-01-17 17:45:00,3.73,3.81
2022-01-17 18:00:00,0.00,0.00
2022-01-17 18:15:00,0.00,0.00
2022-01-17 18:30:00,0.00,0.00
2022-01-17 18:45:00,0.00,0.00
2022-01-17 19:00:00,0.00,0.00
2022-01-17 19:15:00,0.00,0.00
2022-01-17 19:30:00,0.00,0.00
2022-01-17 19:45:00,0.00,0.00
2022-01-17 20:00:00,0.00,0.00
2022-01-17 20:15:00,0.00,0.00
2022-01-17 20:30:00,0.00,0.00
2022-01-17 20:45:00,0.00,0.00
2022-01-17 21:00:00,0.00,0.00
2022-01-17 21:15:00,0.00,0.00
2022-01-17 21:30:00,0.00,0.00
2022-01-17 21:45:00,0.00,0.00
2022-01-17 22:00:00,0.00,0.00
2022-01-17 22:15:00,0.00,0.00
2022-01-17 22:30:00,0.00,0.00
2022-01-17 22:45:00,0.00,0.00
2022-01-17 23:00:00,0.00,0.00
2022-01-17 23:15:00,0.00,0.00
2022-01-17 23:30:00,0.00,0.00
2022-01-17 23:45:00,0.00,0.00
2022-01-18 00:00:00,0.00,0.00
2022-01-18 00:15:00,0.00,0.00
2022-01-18 00:30:00,0.00,0.00
2022-01-18 00:45:00,0.00,0.00
2022-01-18 01:00:00,0.00,0.00
2022-01-18 01:15:00,0.00,0.00
2022-01-18 01:30:00,0.00,0.00
2022-01-18 01:45:00,0.00,0.00
2022-01-18 02:00:00,0.00,0.00
2022-01-18 02:15:00,0.00,0.00
2022-01-18 02:30:00,0.00,0.00
2022-01-18 02:45:00,0.00,0.00
2022-01-18 03:00:00,0.00,0.00
2022-01-18 03:15:00,0.00,0.00
2022-01-18 03:30:00,0.00,0.00
2022-01-18 03:45:00,0.00,0.00
2022-01-18 04:00:00,0.00,0.00
2022-01-18 04:15:00,0.00,0.00
2022-01-18 04:30:00,0.00,0.00
2022-01-18 04:45:00,0.00,0.00
2022-01-18 05:00:00,0.00,0.00
2022-01-18 05:15:00,0.00,0.00
2022-01-18 05:30:00,0.00,0.00
2022-01-18 05:45:00,0.00,0.00
2022-01-18 06:00:00,0.00,0.00
2022-01-18 06:15:00,12.16,12.28
2022-01-18 06:30:00,23.15,19.35
2022-01-18 06:45:00,26.48,25.16
2022-01-18 07:00:00,14.46,12.55
2022-01-18 07:15:00,34.33,32.60
2022-01-18 07:30:00,50.74,44.05
2022-01-18 07:45:00,43.16,37.33
2022-01-18 08:00:00,57.50,55.90
2022-01-18 08:15:00,59.51,56.20
2022-01-18 08:30:00,60.51,54.86
2022-01-18 08:45:00,69.81,60.02
2022-01-18 09:00:00,76.54,71.33
2022-01-18 09:15:00,68.65,65.12
2022-01-18 09:30:00,85.51,79.21
2022-01-18 09:45:00,83.75,70.79
2022-01-18 10:00:00,79.98,72.49
2022-01-18 10:15:00,98.30,81.30
2022-01-18 10:30:00,96.72,88.07
2022-01-18 10:45:00,97.21,85.47
2022-01-18 11:00:00,92.49,80.89
2022-01-18 11:15:00,98.16,88.83
2022-01-18 11:30:00,98.82,83.72
2022-01-18 11:45:00,98.99,90.50
2022-01-18 12:00:00,100.00,88.09
2022-01-18 12:15:00,94.49,81.72
2022-01-18 12:30:00,92.71,79.26
2022-01-18 12:45:00,100.00,87.58
2022-01-18 13:00:00,96.84,82.05
2022-01-18 13:15:00,100.00,90.65
2022-01-18 13:30:00,92.28,84.98
2022-01-18 13:45:00,85.67,73.65
2022-01-18 14:00:00,73.49,61.55
2022-01-18 14:15:00,77.44,69.08
2022-01-18 14:30:00,74.98,62.48
2022-01-18 14:45:00,81.85,72.13
2022-01-18 15:00:00,88.46,82.24
2022-01-18 15:15:00,59.27,53.73
2022-01-18 15:30:00,64.70,60.80
2022-01-18 15:45:00,45.97,43.55
2022-01-18 16:00:00,54.83,49.46
2022-01-18 16:15:00,47.48,43.85
2022-01-18 16:30:00,50.13,44.04
2022-01-18 16:45:00,34.43,31.49
2022-01-18 17:00:00,32.19,29.19
2022-01-18 17:15:00,19.29,14.90
2022-01-18 17:30:00,20.30,17.48
2022-01-18 17:45:00,9.44,6.36
2022-01-18 18:00:00,0.00,0.00
2022-01-18 18:15:00,0.00,0.00
2022-01-18 18:30:00,0.00,0.00
2022-01-18 18:45:00,0.00,0.00
2022-01-18 19:00:00,0.00,0.00
2022-01-18 19:15:00,0.00,0.00
2022-01-18 19:30:00,0.00,0.00
2022-01-18 19:45:00,0.00,0.00
2022-01-18 20:00:00,0.00,0.00
2022-01-18 20:15:00,0.00,0.00
2022-01-18 20:30:00,0.00,0.00
2022-01-18 20:45:00,0.00,0.00
2022-01-18 21:00:00,0.00,0.00
2022-01-18 21:15:00,0.00,0.00
2022-01-18 21:30:00,0.00,0.00
2022-01-18 21:45:00,0.00,0.00
2022-01-18 22:00:00,0.00,0.00
2022-01-18 22:15:00,0.00,0.00
2022-01-18 22:30:00,0.00,0.00
2022-01-18 22:45:00,0.00,0.00
2022-01-18 23:00:00,0.00,0.00
2022-01-18 23:15:00,0.00,0.00
2022-01-18 23:30:00,0.00,0.00
2022-01-18 23:45:00,0.00,0.00
2022-01-19 00:00:00,0.00,0.00
2022-01-19 00:15:00,0.00,0.00
2022-01-19 00:30:00,0.00,0.00
2022-01-19 00:45:00,0.00,0.00
2022-01-19 01:00:00,0.00,0.00
2022-01-19 01:15:00,0.00,0.00
2022-01-19 01:30:00,0.00,0.00
2022-01-19 01:45:00,0.00,0.00
2022-01-19 02:00:00,0.00,0.00
2022-01-19 02:15:00,0.00,0.00
2022-01-19 02:30:00,0.00,0.00
2022-01-19 02:45:00,0.00,0.00
2022-01-19 03:00:00,0.00,0.00
2022-01-19 03:15:00,0.00,0.00
2022-01-19 03:30:00,0.00,0.00
2022-01-19 03:45:00,0.00,0.00
2022-01-19 04:00:00,0.00,0.00
2022-01-19 04:15:00,0.00,0.00
2022-01-19 04:30:00,0.00,0.00
2022-01-19 04:45:00,0.00,0.00
2022-01-19 05:00:00,0.00,0.00
2022-01-19 05:15:00,0.00,0.00
2022-01-19 05:30:00,0.00,0.00
2022-01-19 05:45:00,0.00,0.00
2022-01-19 06:00:00,0.00,0.00
2022-01-19 06:15:00,2.56,1.45
2022-01-19 06:30:00,0.00,0.00
2022-01-19 06:45:00,9.44,10.19
2022-01-19 07:00:00,25.90,21.83
2022-01-19 07:15:00,36.75,31.16
2022-01-19 07:30:00,32.62,30.40
2022-01-19 07:45:00,43.85,39.68
2022-01-19 08:00:00,57.70,51.95
2022-01-19 08:15:00,70.51,58.54
2022-01-19 08:30:00,65.63,53.02
2022-01-19 08:45:00,71.49,62.28
2022-01-19 09:00:00,75.78,63.61
2022-01-19 09:15:00,95.57,84.61
2022-01-19 09:30:00,70.92,65.92
2022-01-19 09:45:00,88.88,82.19
2022-01-19 10:00:00,82.22,71.45
2022-01-19 10:15:00,92.17,78.29
2022-01-19 10:30:00,84.31,76.64
2022-01-19 10:45:00,86.66,77.78
2022-01-19 11:00:00,97.67,87.64
2022-01-19 11:15:00,98.96,86.26
2022-01-19 11:30:00,83.20,76.19
2022-01-19 11:45:00,89.83,79.81
2022-01-19 12:00:00,94.92,87.09
2022-01-19 12:15:00,93.13,79.43
2022-01-19 12:30:00,95.56,83.98
2022-01-19 12:45:00,97.33,82.88
2022-01-19 13:00:00,94.15,85.15
2022-01-19 13:15:00,100.00,85.58
2022-01-19 13:30:00,94.31,84.43
2022-01-19 13:45:00,81.14,69.73
2022-01-19 14:00:00,80.66,68.68
2022-01-19 14:15:00,83.47,74.66
2022-01-19 14:30:00,85.03,73.75
2022-01-19 14:45:00,71.19,58.53
2022-01-19 15:00:00,50.50,41.93
2022-01-19 15:15:00,57.89,48.71
2022-01-19 15:30:00,61.27,59.17
2022-01-19 15:45:00,55.75,48.44
2022-01-19 16:00:00,39.82,38.12
2022-01-19 16:15:00,38.38,31.57
2022-01-19 16:30:00,33.97,31.19
2022-01-19 16:45:00,30.32,28.28
2022-01-19 17:00:00,18.78,17.82
2022-01-19 17:15:00,24.52,22.83
2022-01-19 17:30:00,16.61,12.97
2022-01-19 17:45:00,7.69,6.17
2022-01-19 18:00:00,7.41,5.80
2022-01-19 18:15:00,0.00,0.00
2022-01-19 18:30:00,0.00,0.00
2022-01-19 18:45:00,0.00,0.00
2022-01-19 19:00:00,0.00,0.00
2022-01-19 19:15:00,0.00,0.00
2022-01-19 19:30:00,0.00,0.00
2022-01-19 19:45:00,0.00,0.00
2022-01-19 20:00:00,0.00,0.00
2022-01-19 20:15:00,0.00,0.00
2022-01-19 20:30:00,0.00,0.00
2022-01-19 20:45:00,0.00,0.00
2022-01-19 21:00:00,0.00,0.00
2022-01-19 21:15:00,0.00,0.00
2022-01-19 21:30:00,0.00,0.00
2022-01-19 21:45:00,0.00,0.00
2022-01-19 22:00:00,0.00,0.00
2022-01-19 22:15:00,0.00,0.00
2022-01-19 22:30:00,0.00,0.00
2022-01-19 22:45:00,0.00,0.00
2022-01-19 23:00:00,0.00,0.00
2022-01-19 23:15:00,0.00,0.00
2022-01-19 23:30:00,0.00,0.00
2022-01-19 23:45:00,0.00,0.00
2022-01-20 00:00:00,0.00,0.00
2022-01-20 00:15:00,0.00,0.00
2022-01-20 00:30:00,0.00,0.00
2022-01-20 00:45:00,0.00,0.00
2022-01-20 01:00:00,0.00,0.00
2022-01-20 01:15:00,0.00,0.00
2022-01-20 01:30:00,0.00,0.00
2022-01-20 01:45:00,0.00,0.00
2022-01-20 02:00:00,0.00,0.00
2022-01-20 02:15:00,0.00,0.00
2022-01-20 02:30:00,0.00,0.00
2022-01-20 02:45:00,0.00,0.00
2022-01-20 03:00:00,0.00,0.00
2022-01-20 03:15:00,0.00,0.00
2022-01-20 03:30:00,0.00,0.00
2022-01-20 03:45:00,0.00,0.00
2022-01-20 04:00:00,0.00,0.00
2022-01-20 04:15:00,0.00,0.00
2022-01-20 04:30:00,0.00,0.00
2022-01-20 04:45:00,0.00,0.00
2022-01-20 05:00:00,0.00,0.00
2022-01-20 05:15:00,0.00,0.00
2022-01-20 05:30:00,0.00,0.00
2022-01-20 05:45:00,0.00,0.00
2022-01-20 06:00:00,0.00,0.00
2022-01-20 06:15:00,0.00,0.00
2022-01-20 06:30:00,5.89,3.67
2022-01-20 06:45:00,13.91,12.24
2022-01-20 07:00:00,25.84,20.23
2022-01-20 07:15:00,39.09,36.58
2022-01-20 07:30:00,32.00,26.31
2022-01-20 07:45:00,56.27,45.12
2022-01-20 08:00:00,38.06,34.59
2022-01-20 08:15:00,42.82,40.68
2022-01-20 08:30:00,67.43,55.93
2022-01-20 08:45:00,53.18,45.03
2022-01-20 09:00:00,64.78,54.24
2022-01-20 09:15:00,65.45,58.04
2022-01-20 09:30:00,78.25,69.56
2022-01-20 09:45:00,81.38,68.14
2022-01-20 10:00:00,85.81,72.72
2022-01-20 10:15:00,94.44,88.19
2022-01-20 10:30:00,95.53,78.05
2022-01-20 10:45:00,90.53,77.60
2022-01-20 11:00:00,100.00,90.21
2022-01-20 11:15:00,100.00,83.08
2022-01-20 11:30:00,93.48,87.91
2022-01-20 11:45:00,99.53,88.32
2022-01-20 12:00:00,96.77,87.25
2022-01-20 12:15:00,95.26,86.12
2022-01-20 12:30:00,92.88,89.21
2022-01-20 12:45:00,95.39,81.00
2022-01-20 13:00:00,92.85,77.90
2022-01-20 13:15:00,90.04,80.79
2022-01-20 13:30:00,87.60,76.69
2022-01-20 13:45:00,87.43,82.41
2022-01-20 14:00:00,95.71,91.02
2022-01-20 14:15:00,76.53,69.46
2022-01-20 14:30:00,81.39,71.05
2022-01-20 14:45:00,68.72,63.25
2022-01-20 15:00:00,63.11,57.07
2022-01-20 15:15:00,66.22,57.53
2022-01-20 15:30:00,48.15,39.85
2022-01-20 15:45:00,59.02,50.97
2022-01-20 16:00:00,39.78,32.81
2022-01-20 16:15:00,54.08,48.51
2022-01-20 16:30:00,35.96,31.41
2022-01-20 16:45:00,33.32,28.69
2022-01-20 17:00:00,22.43,20.19
2022-01-20 17:15:00,23.09,21.21
2022-01-20 17:30:00,16.40,14.84
2022-01-20 17:45:00,0.00,0.00
2022-01-20 18:00:00,0.00,0.00
2022-01-20 18:15:00,0.00,0.00
2022-01-20 18:30:00,0.00,0.00
2022-01-20 18:45:00,0.00,0.00
2022-01-20 19:00:00,0.00,0.00
2022-01-20 19:15:00,0.00,0.00
2022-01-20 19:30:00,0.00,0.00
2022-01-20 19:45:00,0.00,0.00
2022-01-20 20:00:00,0.00,0.00
2022-01-20 20:15:00,0.00,0.00
2022-01-20 20:30:00,0.00,0.00
2022-01-20 20:45:00,0.00,0.00
2022-01-20 21:00:00,0.00,0.00
2022-01-20 21:15:00,0.00,0.00
2022-01-20 21:30:00,0.00,0.00
2022-01-20 21:45:00,0.00,0.00
2022-01-20 22:00:00,0.00,0.00
2022-01-20 22:15:00,0.00,0.00
2022-01-20 22:30:00,0.00,0.00
2022-01-20 22:45:00,0.00,0.00
2022-01-20 23:00:00,0.00,0.00
2022-01-20 23:15:00,0.00,0.00
2022-01-20 23:30:00,0.00,0.00
2022-01-20 23:45:00,0.00,0.00
2022-01-21 00:00:00,0.00,0.00
2022-01-21 00:15:00,0.00,0.00
2022-01-21 00:30:00,0.00,0.00
2022-01-21 00:45:00,0.00,0.00
2022-01-21 01:00:00,0.00,0.00
2022-01-21 01:15:00,0.00,0.00
2022-01-21 01:30:00,0.00,0.00
2022-01-21 01:45:00,0.00,0.00
2022-01-21 02:00:00,0.00,0.00
2022-01-21 02:15:00,0.00,0.00
2022-01-21 02:30:00,0.00,0.00
2022-01-21 02:45:00,0.00,0.00
2022-01-21 03:00:00,0.00,0.00
2022-01-21 03:15:00,0.00,0.00
2022-01-21 03:30:00,0.00,0.00
2022-01-21 03:45:00,0.00,0.00
2022-01-21 04:00:00,0.00,0.00
2022-01-21 04:15:00,0.00,0.00
2022-01-21 04:30:00,0.00,0.00
2022-01-21 04:45:00,0.00,0.00
2022-01-21 05:00:00,0.00,0.00
2022-01-21 05:15:00,0.00,0.00
2022-01-21 05:30:00,0.00,0.00
2022-01-21 05:45:00,0.00,0.00
2022-01-21 06:00:00,0.00,0.00
2022-01-21 06:15:00,20.25,15.10
2022-01-21 06:30:00,9.01,7.94
2022-01-21 06:45:00,33.49,28.23
2022-01-21 07:00:00,28.05,25.00
2022-01-21 07:15:00,35.93,33.73
2022-01-21 07:30:00,33.14,28.80
2022-01-21 07:45:00,40.48,33.04
2022-01-21 08:00:00,44.06,39.48
2022-01-21 08:15:00,49.51,44.28
2022-01-21 08:30:00,68.32,64.25
2022-01-21 08:45:00,75.71,66.47
2022-01-21 09:00:00,76.49,70.76
2022-01-21 09:15:00,75.87,64.72
2022-01-21 09:30:00,78.97,69.61
2022-01-21 09:45:00,85.74,77.98
2022-01-21 10:00:00,97.87,93.59
2022-01-21 10:15:00,76.82,62.61
2022-01-21 10:30:00,90.29,77.43
2022-01-21 10:45:00,100.00,82.85
2022-01-21 11:00:00,92.46,80.59
2022-01-21 11:15:00,100.00,91.28
2022-01-21 11:30:00,97.92,82.18
2022-01-21 11:45:00,100.00,84.07
2022-01-21 12:00:00,96.60,90.54
2022-01-21 12:15:00,100.00,88.14
2022-01-21 12:30:00,94.79,88.27
2022-01-21 12:45:00,95.57,86.14
2022-01-21 13:00:00,97.14,90.00
2022-01-21 13:15:00,87.67,82.56
2022-01-21 13:30:00,94.76,86.84
2022-01-21 13:45:00,96.29,79.89
2022-01-21 14:00:00,86.21,75.08
2022-01-21 14:15:00,81.15,67.76
2022-01-21 14:30:00,72.01,65.75
2022-01-21 14:45:00,75.39,67.16
2022-01-21 15:00:00,71.60,66.09
2022-01-21 15:15:00,73.47,66.43
2022-01-21 15:30:00,58.31,54.82
2022-01-21 15:45:00,64.07,55.32
2022-01-21 16:00:00,50.23,47.22
2022-01-21 16:15:00,41.99,35.15
2022-01-21 16:30:00,42.70,39.13
2022-01-21 16:45:00,32.50,31.07
2022-01-21 17:00:00,25.95,23.67
2022-01-21 17:15:00,17.48,15.32
2022-01-21 17:30:00,6.65,6.78
2022-01-21 17:45:00,7.83,7.99
2022-01-21 18:00:00,0.00,0.00
2022-01-21 18:15:00,0.00,0.00
